epoch_s,prefix,latency_ms,exit
1789061003.355889416,3001::/48,13.7,0
1789061003.622874990,20.0.0.0/24,13.8,0
1789061003.639224508,3001::/48,16.0,0
1789061003.908614474,20.0.0.0/24,15.3,0
1789061003.926516127,3001::/48,12.7,0
1789061004.192578729,20.0.0.0/24,12.3,0
1789061004.207388479,3001::/48,12.0,0
1789061004.472833285,20.0.0.0/24,11.7,0
1789061004.486913191,3001::/48,11.7,0
1789061004.753004676,20.0.0.0/24,18.3,0
1789061004.774192874,3001::/48,17.1,0
1789061005.044872032,20.0.0.0/24,16.1,0
1789061005.063791941,3001::/48,17.4,0
1789061005.335174163,20.0.0.0/24,12.7,0
1789061005.350704955,3001::/48,12.2,0
1789061005.616441868,20.0.0.0/24,11.8,0
1789061005.630689025,3001::/48,11.9,0
1789061005.895951067,20.0.0.0/24,15.9,0
1789061005.914481152,3001::/48,14.3,0
1789061006.182241417,20.0.0.0/24,13.6,0
1789061006.198259208,3001::/48,17.9,0
1789061006.469821561,20.0.0.0/24,12.2,0
1789061006.484771972,3001::/48,11.6,0
1789061006.749855907,20.0.0.0/24,12.9,0
1789061006.765601690,3001::/48,12.1,0
1789061007.031131403,20.0.0.0/24,15.4,0
1789061007.048725085,3001::/48,12.9,0
1789061007.315462769,20.0.0.0/24,15.8,0
1789061007.333690280,3001::/48,13.2,0
1789061007.600277048,20.0.0.0/24,15.6,0
1789061007.618340874,3001::/48,11.9,0
1789061007.883765610,20.0.0.0/24,12.7,0
1789061007.899429080,3001::/48,11.7,0
1789061008.164523712,20.0.0.0/24,17.0,0
1789061008.184207736,3001::/48,14.2,0
1789061008.451993440,20.0.0.0/24,12.8,0
1789061008.467437251,3001::/48,16.0,0
1789061008.736893218,20.0.0.0/24,11.9,0
1789061008.751214947,3001::/48,14.8,0
1789061009.019468903,20.0.0.0/24,12.2,0
1789061009.034052795,3001::/48,14.8,0
1789061009.302527402,20.0.0.0/24,12.5,0
1789061009.317381819,3001::/48,15.8,0
1789061009.587001221,20.0.0.0/24,16.2,0
1789061009.605301101,3001::/48,16.1,0
1789061009.875261654,20.0.0.0/24,12.0,0
1789061009.889988921,3001::/48,12.7,0
1789061010.155921449,20.0.0.0/24,12.9,0
1789061010.171409315,3001::/48,14.0,0
1789061010.439390674,20.0.0.0/24,12.4,0
1789061010.454376718,3001::/48,17.4,0
1789061010.725341416,20.0.0.0/24,12.3,0
1789061010.740194311,3001::/48,18.0,0
1789061011.012065698,20.0.0.0/24,14.1,0
1789061011.028774294,3001::/48,11.9,0
1789061011.294057499,20.0.0.0/24,12.2,0
1789061011.308640740,3001::/48,15.3,0
1789061011.577584951,20.0.0.0/24,12.9,0
1789061011.593015963,3001::/48,17.4,0
1789061011.864058558,20.0.0.0/24,13.3,0
1789061011.879947926,3001::/48,16.6,0
1789061012.149757634,20.0.0.0/24,16.9,0
1789061012.169258193,3001::/48,15.0,0
1789061012.437571959,20.0.0.0/24,11.9,0
1789061012.451909172,3001::/48,11.7,0
1789061012.717079008,20.0.0.0/24,15.5,0
1789061012.734855313,3001::/48,17.6,0
1789061013.006484157,20.0.0.0/24,21.4,0
1789061013.031080882,3001::/48,15.7,0
1789061013.300236530,20.0.0.0/24,12.1,0
1789061013.314806432,3001::/48,12.1,0
1789061013.580286853,20.0.0.0/24,12.6,0
1789061013.595866106,3001::/48,15.0,0
1789061013.864269437,20.0.0.0/24,12.3,0
1789061013.878715563,3001::/48,13.0,0
1789061014.144824236,20.0.0.0/24,16.0,0
1789061014.163233490,3001::/48,15.6,0
1789061014.432512223,20.0.0.0/24,12.6,0
1789061014.447615634,3001::/48,12.2,0
1789061014.713325689,20.0.0.0/24,12.7,0
1789061014.728299556,3001::/48,12.3,0
1789061014.993967037,20.0.0.0/24,14.6,0
1789061015.012036032,3001::/48,15.6,0
1789061015.281354484,20.0.0.0/24,14.3,0
1789061015.298503690,3001::/48,15.8,0
1789061015.567903175,20.0.0.0/24,12.0,0
1789061015.582352756,3001::/48,11.9,0
1789061015.847862872,20.0.0.0/24,12.6,0
1789061015.862842938,3001::/48,12.3,0
1789061016.128647656,20.0.0.0/24,13.1,0
1789061016.144042764,3001::/48,11.9,0
1789061016.409701022,20.0.0.0/24,15.8,0
1789061016.427909565,3001::/48,17.2,0
1789061016.698914636,20.0.0.0/24,12.7,0
1789061016.714221471,3001::/48,12.1,0
1789061016.980143525,20.0.0.0/24,12.3,0
1789061016.994868759,3001::/48,11.8,0
1789061017.260206748,20.0.0.0/24,12.2,0
1789061017.275062287,3001::/48,13.7,0
1789061017.542419682,20.0.0.0/24,14.3,0
1789061017.559253706,3001::/48,12.8,0
1789061017.825476981,20.0.0.0/24,12.7,0
